"","value","admin2_data_scaled$pop_density","ci_lower_bd","ci_upper_bd","observed","predicted","residual","model"
"43",3.32940302182049,3.30686941715995,2.68598553821615,3.94001375400728,3.30686941715995,3.32940302182049,0.0225336046605404,"BART"
"44",4.42274057522244,4.55941245995307,3.79312160271688,5.01964581898469,4.55941245995307,4.42274057522244,-0.136671884730627,"BART"
"45",3.36768638859646,3.4146777953684,2.73023347210903,3.92584923572397,3.4146777953684,3.36768638859646,-0.0469914067719341,"BART"
"46",2.33615322587236,2.33300686977403,1.75223988291817,2.97906129187201,2.33300686977403,2.33615322587236,0.0031463560983318,"BART"
"47",2.92194411284433,3.18586614105836,2.27620238773464,3.54442522664111,3.18586614105836,2.92194411284433,-0.26392202821403,"BART"
"48",2.61915403352916,2.87537836313604,1.98938519948125,3.22153900809658,2.87537836313604,2.61915403352916,-0.256224329606883,"BART"
"49",4.38075290293941,4.48295112652716,3.77968806541009,4.96124716587526,4.48295112652716,4.38075290293941,-0.102198223587744,"BART"
"50",4.12207503936044,4.21005300221879,3.4720106491283,4.74717931106016,4.21005300221879,4.12207503936044,-0.0879779628583579,"BART"
"51",5.81355411092134,6.14919754596244,5.21001411505627,6.38462341149656,6.14919754596244,5.81355411092134,-0.3356434350411,"BART"
"52",4.12588063423452,4.3782081149949,3.47905944305993,4.74703145092185,4.3782081149949,4.12588063423452,-0.252327480760386,"BART"
"53",6.06270629415071,6.12403570949856,5.35902839761693,6.73614216389386,6.12403570949856,6.06270629415071,-0.0613294153478554,"BART"
"54",3.95019112678962,3.83030824578981,3.35984046167185,4.60587468403929,3.83030824578981,3.95019112678962,0.119882880999814,"BART"
"55",2.63652604848623,2.61461330758519,2.04136459627841,3.26701935784681,2.61461330758519,2.63652604848623,0.0219127409010409,"BART"
"56",5.0552842853859,5.01670242085969,4.441321943974,5.70099169757844,5.01670242085969,5.0552842853859,0.0385818645262148,"BART"
"57",4.57734259521817,4.50898526637903,4.00969118281972,5.18272064947053,4.50898526637903,4.57734259521817,0.0683573288391344,"BART"
"58",2.98424277804363,3.0622396405253,2.37686684863727,3.53054415763369,3.0622396405253,2.98424277804363,-0.0779968624816725,"BART"
"59",3.28426381482166,3.32297973263325,2.70720875741864,3.85175746676067,3.32297973263325,3.28426381482166,-0.0387159178115928,"BART"
"60",4.06719395480574,4.15383567552285,3.48199560515554,4.63892940682275,4.15383567552285,4.06719395480574,-0.0866417207171093,"BART"
"61",4.77318612398586,4.69110610494225,4.26293530996075,5.33588132014012,4.69110610494225,4.77318612398586,0.0820800190436142,"BART"
"62",3.81489639235914,3.93260594685407,3.11582162794174,4.45100967457718,3.93260594685407,3.81489639235914,-0.117709554494932,"BART"
"63",3.90797042905909,4.10982667687259,3.28957925314156,4.58065337363355,4.10982667687259,3.90797042905909,-0.201856247813501,"BART"
"64",3.43720416814838,3.5656734314031,2.80740437134069,4.01616744101478,3.5656734314031,3.43720416814838,-0.128469263254718,"BART"
"65",1.55230506549521,1.55944892172561,0.925748893533306,2.19722000531759,1.55944892172561,1.55230506549521,-0.00714385623040203,"BART"
"66",1.39159865198672,1.30211717328558,0.745736890067587,2.07439048472993,1.30211717328558,1.39159865198672,0.0894814787011478,"BART"
"67",3.35514080209075,3.32750778774794,2.77722201724203,3.92371946408434,3.32750778774794,3.35514080209075,0.0276330143428076,"BART"
"68",3.91074168462542,4.11061900327577,3.26463584232806,4.52279429813026,4.11061900327577,3.91074168462542,-0.199877318650355,"BART"
"69",2.46940978079307,2.51285895253768,1.94639882458157,3.01249901925851,2.51285895253768,2.46940978079307,-0.0434491717446144,"BART"
"70",2.31885389910567,2.54985546686156,1.73096840355621,2.91230551288188,2.54985546686156,2.31885389910567,-0.231001567755881,"BART"
"71",3.27074954441265,3.28885139754093,2.69308723140404,3.92610370916983,3.28885139754093,3.27074954441265,-0.0181018531282811,"BART"
"72",1.88481127400895,1.77568446385213,1.29755309524778,2.45600201264173,1.77568446385213,1.88481127400895,0.109126810156818,"BART"
"73",4.14157251972031,4.12193818580857,3.53664880595943,4.7056991995482,4.12193818580857,4.14157251972031,0.01963433391174,"BART"
"74",2.67487291359747,2.61411093218618,2.02539124752161,3.33486434473779,2.61411093218618,2.67487291359747,0.0607619814112925,"BART"
"75",2.47417223341209,2.34642993080961,1.83046978091798,3.17926196026166,2.34642993080961,2.47417223341209,0.127742302602478,"BART"
"76",1.67224241397389,1.51381354498946,1.06034839274856,2.25929178457592,1.51381354498946,1.67224241397389,0.158428868984425,"BART"
"77",3.66611710611037,3.77609576356352,3.10459526593274,4.20461042200229,3.77609576356352,3.66611710611037,-0.109978657453151,"BART"
"78",3.90094902106781,4.02684662456698,3.28672463595378,4.5275940967279,4.02684662456698,3.90094902106781,-0.125897603499169,"BART"
"79",3.99177161036966,3.96632940397733,3.36371410135362,4.54043348528311,3.96632940397733,3.99177161036966,0.0254422063923343,"BART"
"80",4.7039984757627,4.64471921025063,4.02802912937317,5.3229200985722,4.64471921025063,4.7039984757627,0.0592792655120604,"BART"
"81",4.56687844814673,4.74192208414698,3.94907795099053,5.18843756661642,4.74192208414698,4.56687844814673,-0.175043636000249,"BART"
"82",1.03791576728906,1.00574879248409,0.461534397149779,1.58510649405882,1.00574879248409,1.03791576728906,0.0321669748049742,"BART"
"83",3.42283390611249,3.5203008755906,2.72926057719997,4.07789225177653,3.5203008755906,3.42283390611249,-0.0974669694781141,"BART"
"84",2.21685534185193,2.22530541109202,1.54702933661778,2.87923249137866,2.22530541109202,2.21685534185193,-0.00845006924008773,"BART"
"85",2.78828540684449,2.8863520420389,2.18161457648578,3.38116380752064,2.8863520420389,2.78828540684449,-0.0980666351944124,"BART"
"86",6.11412179947872,6.0027793727172,5.3687090048316,6.87575739052932,6.0027793727172,6.11412179947872,0.111342426761517,"BART"
"87",3.34736877312222,3.48013968948185,2.8057234891695,3.91514514688015,3.48013968948185,3.34736877312222,-0.132770916359622,"BART"
"88",1.77799672197853,1.73694018658922,1.12128537023043,2.40367904998216,1.73694018658922,1.77799672197853,0.0410565353893044,"BART"
"89",1.19748515529657,1.20264500529401,0.606372170015602,1.78370939927762,1.20264500529401,1.19748515529657,-0.00515984999744057,"BART"
"90",3.67162890112231,3.62603560599313,3.02218645202928,4.28600905154004,3.62603560599313,3.67162890112231,0.0455932951291809,"BART"
"91",1.92754314252891,1.96012507512739,1.36753199121228,2.50910137565543,1.96012507512739,1.92754314252891,-0.0325819325984857,"BART"
"92",2.48997100247223,2.30255686075053,1.91124463249539,3.12604440670839,2.30255686075053,2.48997100247223,0.187414141721697,"BART"
"93",2.30294041877562,2.36436370736443,1.69886712324475,2.85198925534722,2.36436370736443,2.30294041877562,-0.0614232885888066,"BART"
"94",1.39707955582903,1.38821994175915,0.831106551991998,1.9813782931356,1.38821994175915,1.39707955582903,0.00885961406987645,"BART"
"95",6.29046496436328,6.38700076624892,5.65440133697884,6.91223307437421,6.38700076624892,6.29046496436328,-0.0965358018856399,"BART"
"96",4.19919222004126,4.17329437824411,3.61101845936558,4.77372660655884,4.17329437824411,4.19919222004126,0.0258978417971552,"BART"
"97",4.2192488523841,4.33344662534491,3.56633490388138,4.85611847073106,4.33344662534491,4.2192488523841,-0.114197772960813,"BART"
"98",3.51499855158847,3.55078315232794,2.82955083413109,4.20866773415608,3.55078315232794,3.51499855158847,-0.0357846007394649,"BART"
"99",4.02518906918866,3.80994332121994,3.40782001639675,4.68775258675192,3.80994332121994,4.02518906918866,0.21524574796872,"BART"
"100",0.741442523115336,0.435692872020323,0.128129809035011,1.40929721104619,0.435692872020323,0.741442523115336,0.305749651095013,"BART"
"101",2.08884318759217,2.00275500045656,1.45971569392531,2.71626359574535,2.00275500045656,2.08884318759217,0.0860881871356112,"BART"
"102",4.44044874260028,4.48456249790465,3.83659373543832,5.01385929876733,4.48456249790465,4.44044874260028,-0.0441137553043678,"BART"
"103",2.5547278791152,2.44897466516843,1.86551994808297,3.15178863462432,2.44897466516843,2.5547278791152,0.105753213946771,"BART"
"104",4.50292152932221,4.64551067171216,3.92905493942942,5.08646997450733,4.64551067171216,4.50292152932221,-0.142589142389959,"BART"
"105",4.97327925645244,4.84702225544799,4.35340146310287,5.59222431547838,4.84702225544799,4.97327925645244,0.126257001004454,"BART"
"106",3.22443466804611,3.16803601060202,2.59762899211491,3.94053132883386,3.16803601060202,3.22443466804611,0.0563986574440909,"BART"
"107",3.7714260497253,3.6931157757463,3.10410932484552,4.41561347457856,3.6931157757463,3.7714260497253,0.0783102739789947,"BART"
"108",3.80960262453619,4.0646115918972,3.1833372717299,4.41660174393458,4.0646115918972,3.80960262453619,-0.255008967361007,"BART"
"109",3.98343566763796,4.01173930793289,3.38262284732581,4.56526002676805,4.01173930793289,3.98343566763796,-0.0283036402949275,"BART"
"110",3.16914117079212,3.40853506626425,2.6056374627738,3.76215920854583,3.40853506626425,3.16914117079212,-0.239393895472124,"BART"
"111",3.7123035982673,3.94107386081633,3.07902579336821,4.32079696509633,3.94107386081633,3.7123035982673,-0.22877026254903,"BART"
"112",4.48270051278948,4.55680780835474,3.81383203429524,5.15413867400807,4.55680780835474,4.48270051278948,-0.0741072955652635,"BART"
"113",4.33327276732222,4.43982677255092,3.62209653827973,4.90409396601968,4.43982677255092,4.33327276732222,-0.106554005228701,"BART"
"114",4.56804041889428,4.60634466135573,3.9571361353884,5.19107931826151,4.60634466135573,4.56804041889428,-0.0383042424614484,"BART"
"115",4.81793987391175,4.92997186879484,4.21894176754034,5.43090571841953,4.92997186879484,4.81793987391175,-0.112031994883089,"BART"
"116",2.86136544323469,2.72839571630651,2.26370392351217,3.40628196717167,2.72839571630651,2.86136544323469,0.132969726928177,"BART"
"117",3.09589672056121,3.14916606959789,2.50456470762129,3.64685956441209,3.14916606959789,3.09589672056121,-0.0532693490366811,"BART"
"118",3.91950385608764,3.96215709388077,3.30944915075843,4.5082715244392,3.96215709388077,3.91950385608764,-0.0426532377931279,"BART"
"119",3.95797198969512,4.10470459630977,3.34541828541794,4.5249379857709,4.10470459630977,3.95797198969512,-0.146732606614654,"BART"
"120",4.14516632260348,4.15831686821867,3.49754040445284,4.78190398868991,4.15831686821867,4.14516632260348,-0.0131505456151899,"BART"
"121",3.83175251106845,4.04445414748993,3.22419843245038,4.43905420276732,4.04445414748993,3.83175251106845,-0.212701636421478,"BART"
"122",1.84823300212308,1.7786274530608,1.30084284661229,2.44103029861697,1.7786274530608,1.84823300212308,0.0696055490622864,"BART"
"123",3.59071388694242,3.6669084379558,2.94614703861472,4.189958823643,3.6669084379558,3.59071388694242,-0.0761945510133706,"BART"
"124",3.05831046954892,3.01388612847168,2.45415159433009,3.69348556195026,3.01388612847168,3.05831046954892,0.0444243410772489,"BART"
"125",2.14812013862614,2.24046523396273,1.53850195580553,2.7486026687619,2.24046523396273,2.14812013862614,-0.092345095336587,"BART"
"126",3.59396980394481,3.59459594764615,3.03704863594655,4.20223405362824,3.59459594764615,3.59396980394481,-0.000626143701343729,"BART"
"127",3.67395034681394,3.83260280111416,3.04212805116246,4.32752064059593,3.83260280111416,3.67395034681394,-0.158652454300217,"BART"
"128",4.18458331810366,4.26353111292209,3.56645011526454,4.79552980540503,4.26353111292209,4.18458331810366,-0.0789477948184345,"BART"
"129",4.33131769388018,4.33302085991395,3.5996358129412,4.96588280748581,4.33302085991395,4.33131769388018,-0.00170316603377518,"BART"
"130",7.17194196766248,7.09498983502575,6.46586091742899,7.92282303817508,7.09498983502575,7.17194196766248,0.0769521326367286,"BART"
"131",4.83020317785444,4.89824137753006,4.09326589786665,5.45493894102285,4.89824137753006,4.83020317785444,-0.0680381996756223,"BART"
"132",4.13674332684304,4.18771833959416,3.49607583579692,4.84306740709814,4.18771833959416,4.13674332684304,-0.050975012751123,"BART"
"133",3.29998032922698,3.29115198929005,2.72818264358355,3.89158271276264,3.29115198929005,3.29998032922698,0.00882833993693,"BART"
"134",4.79841599975759,4.9169944197158,4.22664860737671,5.39525514223042,4.9169944197158,4.79841599975759,-0.118578419958219,"BART"
"135",3.9983124060541,4.0128374197996,3.32874890017308,4.5875946648819,4.0128374197996,3.9983124060541,-0.0145250137454953,"BART"
"136",3.6589006764259,3.59162266799065,3.03544485256825,4.24046097902934,3.59162266799065,3.6589006764259,0.0672780084352547,"BART"
"137",3.29607131337927,3.25705377626156,2.68482033473111,3.89101778377678,3.25705377626156,3.29607131337927,0.0390175371177097,"BART"
"138",3.53602332374465,3.6974443359312,2.91093459979132,4.13923909167458,3.6974443359312,3.53602332374465,-0.161421012186545,"BART"
"139",4.42870507896188,4.45823066535137,3.79132781992479,5.10904210502527,4.45823066535137,4.42870507896188,-0.0295255863894903,"BART"
"140",4.34079679476255,4.48518772167609,3.70496192607379,4.97578317732589,4.48518772167609,4.34079679476255,-0.144390926913535,"BART"
"141",2.31045816434673,2.3961498817518,1.72956510748957,2.92400606011549,2.3961498817518,2.31045816434673,-0.085691717405076,"BART"
"142",3.59197939965745,3.64224014652683,2.92798067287086,4.18896633644898,3.64224014652683,3.59197939965745,-0.050260746869379,"BART"
"143",2.0612472676886,1.95021721226294,1.42727941564091,2.65368305096372,1.95021721226294,2.0612472676886,0.11103005542566,"BART"
"144",3.19189127154338,3.1685386227185,2.6055347383677,3.75775313995933,3.1685386227185,3.19189127154338,0.0233526488248823,"BART"
"145",3.30248994499928,3.43508064846279,2.69570105275643,3.90149271570235,3.43508064846279,3.30248994499928,-0.13259070346351,"BART"
"146",4.23278982892973,4.01899386916609,3.66961902108079,4.90601682999225,4.01899386916609,4.23278982892973,0.213795959763632,"BART"
"147",3.96461017674089,3.88824432585563,3.3708591598266,4.55101858627648,3.88824432585563,3.96461017674089,0.0763658508852552,"BART"
"148",2.12922631739496,2.02582259840107,1.53941333061299,2.69259686553582,2.02582259840107,2.12922631739496,0.103403718993884,"BART"
"149",3.46601600689602,3.4393221232373,2.82395122535912,4.20608057682465,3.4393221232373,3.46601600689602,0.0266938836587136,"BART"
"150",2.58398697304323,2.73190384455471,1.91296883861298,3.2009993411436,2.73190384455471,2.58398697304323,-0.147916871511483,"BART"
"151",4.31628047904201,4.3332145212109,3.75317944760292,4.8676913492743,4.3332145212109,4.31628047904201,-0.0169340421688924,"BART"
"152",3.97687591331571,3.86414420693891,3.40193097126063,4.57871977911394,3.86414420693891,3.97687591331571,0.112731706376792,"BART"
"153",3.392126763175,3.40914472192435,2.73233395845282,4.05147224308086,3.40914472192435,3.392126763175,-0.0170179587493502,"BART"
"154",4.60565877095176,4.43729375451951,3.95792988859738,5.27301226398222,4.43729375451951,4.60565877095176,0.168365016432251,"BART"
"155",2.00301732305044,2.09824341180791,1.28811848698105,2.65827070163563,2.09824341180791,2.00301732305044,-0.0952260887574736,"BART"
