ADM2_PT,ADM2_PCODE,T_TL,log_population,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
Cidade Da Beira,MZ0906,831125.0,13.630536686892482,630.7243698175741,0.0239264796115842,0.057554278734038,0.0268381270461398,0.0108216412173255,0.1943028332358664,0.0060066515287909,0.0,3.1289532368551894e-07,0.6805496757309313,9160.82208741044,9403.863174890244,10271.132147086704,10433.523613612251,15353.81324258157,15801.990139158985,13336.576416701131,47844.65258433432,6343.045863851747,1419.898403311308,10182.749070717931,3102.555482330634,9690.58871298697,41.95506385624483,2.58058037955618,1.9065641824382216,1.542746447932666,109,15,14,13,387,59.30060272103556,2228.3879974723327,179252,12.2412246726,6.032472912683239
Cidade Da Matola,MZ0502,1370042.0,14.130352684173063,367.4026838567157,0.006297845241631,0.0123179506115361,0.0056762751818821,0.004782851837284,0.898941217078594,1.0702885230285951e-06,0.0,0.0,0.0719827897605497,9154.00639483066,9712.332343391903,10953.551769798829,11832.873465749935,16094.044598293864,18334.66744334097,16932.47320473644,49179.1398588722,7151.598920881185,1144.721093878119,10875.973561216326,2475.134810340458,9644.018331745254,26.13129520118024,2.866751269035533,1.8720073018324792,1.4524408031530274,218,719,107,36,686,79.70326134131156,5260.589208550719,512616,33.0844050355,16.013453389830506
Cidade De Chimoio,MZ0402,525596.0,13.172290038373692,174.2912652088249,0.001431529522884,0.0214786190110753,4.540934251812968e-06,0.0112569760102443,0.5250574428182855,0.0,0.0,0.0,0.440770891703259,8748.274760316906,9135.52718315794,10362.252011881415,11178.125108592178,16099.458963861563,17971.13913323935,15774.487845479183,49276.92151288846,7617.327124299292,972.3043612791436,11274.498584402125,2003.5413101886948,9771.115442062151,0.0,2.4423076923076925,1.9705550265623943,1.3472064235530277,25,8,3,4,112,14.083539806547066,1143.3412489721727,117504,7.3447989025,8.483564814814814
Cidade De Inhambane,MZ0301,102450.0,11.537139914478365,195.08252042134475,0.0164181336313499,0.083159534007937,0.05299469354588,0.0103610631796619,0.2552951407676159,0.0074938661955065,0.0,0.0,0.5742775686720485,9038.5834489835,9334.153663017089,10366.009255953715,10937.165708760174,16688.028753744347,16640.055209458806,14125.718942906253,44481.13886377112,7801.775793198166,822.7079191787518,9058.836928233895,1674.8751972811283,9640.59708908313,0.088269825690467,2.7071428571428573,1.8494398310075413,1.6893842540705235,14,15,7,6,264,0.0,695.3056326753259,47192,2.36774962,6.144949494949495
Cidade De Lichinga,MZ0802,334085.0,12.719153723845196,256.58850790440385,0.0014964799281875,0.0220064892565421,0.0,0.0856538565768379,0.2123103353761901,3.865874265532213e-07,0.0,0.0,0.6785324522748157,8324.771271749558,8702.463247723685,9736.916714756762,10821.153650177484,14813.407764432131,16167.55182133122,13529.735730230332,45639.13025969289,8064.951365511773,722.6282336070965,9543.0566602626,1440.3727649830205,9660.947270231844,52.7606022069984,3.836795252225519,2.011901490053927,1.8453426332462624,10,6,3,1,40,11.872681815059584,831.3381666637395,129144,6.3510624176,3.679139610389611
Cidade De Maputo,MZ0601,1364008.0,14.125938715604246,346.7554339106771,0.0494487709102154,0.1726661510590582,0.0660390262662523,0.0172608662037903,0.5335020810742461,0.0042187879218681,0.0,0.0,0.1568643165645693,9320.130832360051,9632.377118594412,10695.070259797583,10956.905959602667,17248.425492271697,16479.141488318677,13930.461112391458,48646.04391820301,6143.120679240368,1530.6514806173525,10356.739897736688,3401.3085886360627,9694.483193893018,22.771045413123417,2.8208333333333333,1.582426844783715,1.2733615604530817,1494,1083,92,150,3651,61.369205415135646,3245.424643317876,357141,24.7752558266,11.907492957746475
Cidade De Nampula,MZ0702,1042293.0,13.856934611210797,329.8128699390598,0.0009390183428933,0.0107836616172452,3.188669079326935e-05,0.0001808899187992,0.4804707429181746,0.0002092005321203,0.0,0.0,0.507384599979974,9041.002530603204,9669.2340290285,11199.536629939612,12544.155679049209,17197.443084302075,20724.402442959097,17961.05304876287,52374.29431317717,5947.940736325586,1551.637839454717,11565.250915513248,3393.2714713974965,9649.254186067485,57.791788643456805,2.829113924050633,1.7511995028566474,1.0989440575151652,46,8,1,19,258,37.12634953613129,1191.1728973019235,240318,17.0012252247,2.8349344978165942
Cidade De Pemba,MZ0104,325388.0,12.69277666864744,100.3374247535145,0.0242223327692796,0.0086635487121872,0.0164014031784147,0.0015705154514786,0.5752507335830203,0.0091402416892733,0.0,0.0,0.3647512246163462,9436.60924756582,9842.17408933238,11425.504952060335,12112.44979587282,18527.55717886005,18286.18667175047,15454.993973830802,47860.41457920961,5761.900863246462,1556.49278806753,10008.967737529369,3478.237301717387,9623.348895445191,49.6422535467774,2.521786492374728,1.3704665885111371,1.2152920835785757,39,3,11,9,211,0.0,682.7835945454701,52257,3.844150622869833,5.920545073375263
Cidade De Quelimane,MZ1103,464756.0,13.049269967331478,121.71129929349097,0.0452606998277929,0.0227893607028604,0.3014369165676947,0.029077663656117,0.361632335909472,0.0004098216210412,0.0,0.0,0.2393932017150215,8513.929996370181,8791.290022445608,9670.467127925152,9755.96680568622,14106.260806115872,13981.362952153077,11979.941611787275,46357.340244167935,7222.710031451868,1083.6874332476448,9793.070291611117,2270.0461023990338,9693.135565288398,63.35324163865982,3.448784273150544,2.141027502464447,1.9624500979626711,22,9,2,3,184,0.0,421.0568034691972,72549,4.7220737615,5.900830564784053
Cidade De Tete,MZ1006,446327.0,13.008809386717974,287.0747660713994,0.1032727303294165,0.1102986579637628,0.0024583741807316,0.023322507240453,0.2776677422710418,0.0029091403255673,0.0,0.0,0.4800708476890267,9380.742567635729,9902.958325705127,11366.340736118844,12481.710970046368,16655.553389352393,19644.993102855628,16897.348044252318,50962.03045427944,6693.623464040618,1349.983956800506,11486.567500775223,2908.7573098041426,9612.14421652368,83.171751815901,3.0178696917980123,1.7216889030359728,2.32268449727588,21,7,13,5,116,0.0,1329.7207588207225,135406,7.6811117284,7.257407407407409
Cidade De Xai-Xai,MZ0207,183968.0,12.122522544136196,135.18445197490863,0.0418582115387289,0.0414351721397084,0.0363652864701314,0.1555430969557997,0.3178445776668865,0.000119300038132,0.0,0.0,0.4068343551906129,8325.572208568296,8752.76917620252,10031.299868874545,10268.142360688158,16726.24053281361,15413.074576708394,12676.719577819018,49201.52071067038,5574.198536760884,1640.1169991604363,10417.698383507242,3690.6702114900254,9716.330128333268,31.085928650435108,3.0,1.8702879715699663,1.4272072143025911,12,8,3,1,54,0.0,693.4261865307715,51901,2.9827903145,1.6108726752503577
Cuamba,MZ0803,350102.0,12.765982675886336,5348.710699253859,0.0008687169207058,0.3459109904951107,1.292437203223416e-05,0.0102433484101694,0.0088533423384801,0.0001873757388924,0.0,1.106222998479386e-07,0.6339231911023092,8747.987465570191,9058.614369414085,9814.034493177714,10502.99686733646,13796.340955409829,15879.10168865249,14016.257257913754,50776.99685664,6604.431957084193,1298.03235955567,11225.720664638182,2783.169557026901,9712.336763074894,67.80885571075034,2.980132450331126,2.1205202768109874,1.7448063184042633,30,5,41,4,57,125.10562970365685,1357.146687640624,129813,5.9068811713,0.4831501973226031
Derre,MZ1104,125381.0,11.739120356208153,4753.949795984138,0.0019347587341178,0.5523143727736681,8.584210578489318e-05,0.00811617073341,0.0009166123035149,3.0202922723333423e-05,0.0,0.0,0.4366020404267808,8291.719750925418,8548.947884329133,9392.121143957407,9542.327857458127,15153.14703638273,15530.028507293217,12645.009245522288,47551.938075431535,6794.445369221477,1224.314337482062,10240.141104963752,2630.2495944546044,9677.83368398036,98.91507586129585,3.067961165048544,2.003200832032055,1.7978952933879675,0,0,8,0,3,0.0,6102.861163500876,38559,1.5936100846,0.2081660780428977
Doa,MZ1007,106156.0,11.57267440937544,3633.586815973639,0.0217611760034865,0.313210992635531,0.0063381355320968,0.0055522669459319,0.0019085814037509,0.0004355163320143,0.0,0.0,0.6507933311471883,8706.314869005357,9003.305441493618,10009.921688420569,10285.743984336452,15690.853220920211,15865.71302391235,13294.94944304716,50546.92693845982,6279.081727177318,1442.5094835286154,11194.61357140219,3161.477364373748,9695.731680828168,0.2956489618016179,3.019100743745774,1.9491909602399773,1.634480218866683,9,4,4,0,2,104.5366789658026,522.2513599255019,20492,0.6171211058,0.907635440180587
Dondo,MZ0907,256621.0,12.455359464043454,2308.354795289046,0.0118734219008457,0.125068807937289,0.0102593110658913,0.041124301471836,0.0297942809063896,0.0014927272348289,0.0,5.478526380837964e-06,0.7803816709565383,8789.207403749415,9017.941539945274,9940.4674817848,9930.323728700874,15953.772813455216,15605.816513111098,12900.962909962129,47634.05623919778,6665.188115166908,1320.650971531896,10294.266287836792,2854.130692882396,9736.243545554706,21.91431759140706,2.3881934216985763,1.876072012486634,1.4229274883651104,109,4,36,1,66,85.45039552337236,6801.151221489981,59330,3.2882198915,0.863987363987364
Erati,MZ0703,485355.0,13.092637921276795,5697.232863847747,0.0025575438254644,0.0999571875225538,1.0736508341443096e-05,0.0051906421425852,0.0037765104380975,0.0011060511533394,3.46898492453735e-08,9.886607034931447e-07,0.8874003050590653,8726.638411867805,9102.725689998892,10175.282374335517,11015.16236671878,16018.544026030982,18255.60298887007,15489.797951489409,50286.19702777127,6704.876747073682,1295.9304290220175,11387.05390137434,2774.739094190503,9665.946005388438,47.76530008777129,2.668976858921649,1.8933008427497355,1.106992409426184,1,0,2,0,3,0.0,763.5610415296889,137991,7.718277084399999,0.1945083758193736
Funhalouro,MZ0302,48710.0,10.793660156255225,13616.79580705217,0.0015395417458203,0.7312126427380364,0.0044182206972228,0.0004044000012012,0.0004289910796146,3.017223330677988e-06,2.7622467111840734e-07,7.252668287826899e-06,0.2619856576218149,8253.498289253668,8550.460051420005,9559.19804427446,9738.392418579597,16679.20673730294,15696.984420267998,12418.8322124203,46738.72298502168,6963.654809422023,1176.25027639932,10013.600682006552,2497.028051484497,9751.272146307576,56.36743291182775,3.624752475247525,1.945794239530076,1.5271390330370695,0,0,28,0,9,0.0,1108.9290522461415,12992,0.345438287,0.3479521565784705
Gile,MZ1105,244910.0,12.408650158223915,8971.21733749154,0.0020219028952333,0.5026628086098422,1.9082890211063723e-05,2.611749730854497e-05,0.0018683563064054,1.377104403541462e-05,1.1043339242513727e-08,0.0,0.4933879497136246,8416.106011074986,8768.346094770763,9924.677580350954,10075.998992634277,17029.527028592755,16347.521036383912,13486.597479053982,51033.0313279676,4957.22229745565,1832.2943634408905,10511.21869582978,4107.597458901613,9687.26468400296,91.64480772091258,2.7655502392344498,1.830747220650772,1.1608895050216654,1,0,81,0,18,0.0,1151.7176255116708,74246,3.2542846457,0.2616838921099067
Gondola,MZ0403,256099.0,12.453323272187616,2680.8975053620497,0.0006859542481911,0.2535763884724704,1.1660742505159232e-05,0.0038247604427761,0.0116942486893196,4.21779388715095e-05,0.0,0.0,0.730164809465866,8666.698545622927,8887.684958882712,9802.318255629943,9917.782952166212,15984.062488543152,16390.048146503905,13915.418333547876,49624.20549624028,7259.736873138972,1120.6020623093218,11200.501906782696,2359.7868535240764,9689.52607784241,53.44362735564125,2.179611650485437,1.8943216740083293,1.3653596676360094,63,5,11,0,42,76.37731214491629,5816.595772378977,47792,1.906875780406855,0.2066696778078892
Gorongosa,MZ0908,206021.0,12.235738238185924,6775.412902811033,0.0070830018971413,0.455212544409129,0.0033875933495626,0.0064589476403286,0.0020402151304611,0.000390588786555,0.0,0.0,0.5254271087868222,8562.66350731246,8810.876352282183,9685.188600769805,9805.680756539412,15560.554527009652,15691.087794759393,13315.809921864848,48772.02825244719,7540.859674872541,1016.584344888518,10933.192726813131,2116.945353044434,9752.412209165435,18.54136450701773,2.092532467532468,1.9439180471133684,1.510389998222746,14,1,7,0,24,0.0,4114.368867277583,39628,1.3079391684966784,0.2350967741935484
Govuro,MZ0303,40892.0,10.618714178238951,3966.672472567343,0.0136651476331238,0.6759171312716753,0.0211741476114608,0.0036821629094547,0.0032657169752983,0.0127146110808048,0.0,2.461700858050452e-07,0.2695808363480963,8445.18151212158,8687.68900799323,9530.499332653952,9759.022167621615,15241.154169030238,15260.05404585296,12341.33192373884,46228.093317435545,7014.890906105962,1144.7675571194925,9715.47308490908,2432.6628979909383,9733.620236256069,46.440384672224106,2.8988000774143603,1.984139073036736,1.864478636673855,2,2,14,0,15,0.0,627.8728957803376,14523,0.6737664418,0.2100075471698113
Guija,MZ0208,101283.0,11.525683731068892,4187.284519309772,0.0152034299545788,0.5574566819011807,0.0049048341063566,0.0565553679419943,0.0084454111224034,0.0008013301053549,0.0,0.0,0.356632944868131,8542.205854094176,8990.686725522337,10239.253966686796,10642.49598218993,16729.35277695235,16920.486919311497,13857.280645846711,50547.19910650487,5604.439664515555,1655.3648181119377,10803.287855627232,3679.383929718104,9640.976284855577,38.150501639411104,3.28806630578828,1.9341384655294165,1.4144210350299158,3,1,5,0,5,33.809971560507016,924.9917736621971,36341,1.2430715839,0.3958417044339579
Guro,MZ0404,122790.0,11.718239002107063,6924.717216217524,0.00387310284695,0.455062257418689,9.181326558256553e-05,0.0142665813926262,0.0019163958813928,0.0008754647901982,0.0,0.0,0.5239143844045611,8635.586256927314,8968.159790087155,10064.19790403868,10632.66530026726,16095.459053277917,17170.516853781104,14252.730220841617,50753.54095521877,7256.018951036975,1120.618808473358,11612.826988487668,2360.678366451452,9673.863090231624,56.22228167028938,3.024064443764658,1.9542155958380656,1.381721349709031,3,0,60,0,18,0.0,1372.4589551524662,21080,0.6615290016,0.4427250708884688
Gurue,MZ1106,499618.0,13.121601086934762,5645.69145490936,0.0006904593177936,0.1705439737921079,8.095604598554115e-06,0.0429247410311843,0.0064296510414882,9.361304500306554e-05,0.0,1.566891212623377e-07,0.7793093094787029,8811.304442175422,9131.17164268442,9998.141575684864,10786.992761042848,14629.522258904612,16794.921699954837,14663.068536672148,50674.759683395576,7312.5963474072705,1052.8985235429554,11411.514384806504,2195.393715187828,9690.671992870892,52.3831733066005,2.977491961414791,2.0165805666362404,1.6149059715201943,9,1,18,0,29,0.0,1814.5680942672768,192251,6.4314997961,0.2963903792109201
Homoine,MZ0304,129162.0,11.768830451607734,1917.484993631424,0.0023630213745129,0.3417789794983944,0.0190429048804732,0.0232771418173421,0.0134086021472793,6.424080848875619e-05,6.464483873082384e-06,2.6615492196206377e-05,0.60003202949744,8283.724333125061,8585.69954048365,9547.109311674563,9877.62089110242,16322.198449033456,15791.834463952202,12736.151740670985,43799.87913999316,7867.5946270915665,797.2049261470332,8860.753958070574,1616.7809431318142,9701.5364128767,24.599104789707656,3.987975703483327,1.9840289825203488,1.675841434894022,0,0,7,0,19,0.0,659.7294803460313,49329,1.6109822072,0.3536358049979517
Ibo,MZ0105,34586.0,10.451233167901064,73.8478362227146,0.372429264349232,0.2636095392077607,0.0009013742926434,0.0,0.0410441929399083,0.0029223928860145,0.0,0.0,0.3190932363244408,8480.92773525439,8802.1405386599,9951.713744832385,9750.027465105808,17660.85261552945,13517.814831562288,11335.624411608203,44913.44843962008,5679.870148799513,1583.0874457418352,9541.706741627024,3554.4110886870726,9762.839363797992,67.95957266189355,2.691793893129771,1.6517610550814583,1.4024223098654582,2,4,7,1,22,0.0,252.369557057777,2596,0.1623831548791936,0.2554597701149425
Ile,MZ1107,233788.0,12.362174278153654,2933.53038365618,0.0033295123352698,0.1890921808612374,0.0002062038112101,0.007568564037581,0.001751733050382,4.24467513465241e-05,0.0,0.0,0.7980093591529729,8673.25680549589,9009.251425078704,10038.825727740665,10976.571552670952,15275.706754389865,17743.60946882885,15020.20427879837,50940.64163789216,7091.073654052263,1168.0815585167377,11573.350687239868,2465.6945282984384,9691.045907668526,40.39488284582546,2.9323671497584543,1.981434609871444,1.4990983820010515,2,0,19,0,10,0.0,1004.6626965050322,115864,5.1460981187,0.2984790074998247
