ADM_PCODE,district_area,Water,Trees,Flooded vegetation,Crops,Built Area,Bare ground,Snow/Ice,Clouds,Rangeland,SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B6,SR_B7,ST_B10,ST_ATRAN,ST_DRAD,ST_TRAD,ST_URAD,ST_EMIS,ST_EMSD,NDVI,NDWI,NDBI,osm_traffic,osm_transport,osm_places,osm_pofw,osm_pois,osm_railways,osm_roads,building_count,building_area,DNB
MZ1101,1.260868844587292,-0.41218305299513963,-0.40658900299057055,-0.364278015432674,-0.20194877989603233,-0.2992962222025864,-0.17881651181049518,-0.11793577432708453,-0.14639842437728365,0.7975242992574753,1.2202832317673895,1.2269707120373157,1.2587457400483724,1.3418068111584913,1.2521871026876905,1.4615745379805007,1.4704962712564214,1.5132095374345718,1.327256170579733,0.664455479598615,1.587100135053752,1.0660191746737564,1.2632679284847548,0.8263482082775119,-0.11186588483697214,0.12341050603909405,-1.1425592095248607,-0.10445177706525106,-0.10784758552778456,-0.14569134549143342,-0.12606186903597924,-0.14001162093852462,-0.3415993122633516,-0.371776562555668,-0.14646989270144375,-0.19141044780669597,1.2837976323928333
MZ0101,0.7586013534614219,-0.44035299498084135,-0.04714465881590371,-0.36403538283957954,-0.3840656807191055,-0.2744500669363996,-0.1779271461737526,-0.11793577432708453,-0.14639842437728365,0.44224664100503946,1.1717923630873035,1.1712335144775055,1.1900654806696065,1.213366871833718,1.3312335441367642,1.3956607220926294,1.360961066827538,1.4555513636732367,1.2531261796228985,0.8068920803138337,1.543042628901353,1.226490193104414,1.2663995119407947,-0.5342996984280346,0.20984897468728364,-0.6680207663866748,-1.6596273889064568,-0.10332477044697215,-0.10784758552778456,0.1493099271576406,-0.1317353330083976,-0.13281591252728178,-0.3415993122633516,-0.3547230677723552,-0.24469180117924552,-0.21580770494517182,-0.4174975638827094
MZ0701,0.0859893124749626,0.2364223039891771,-1.1115929822442108,0.8533915907747545,-0.2825011684059523,-0.28207858217933196,1.2373628847137275,3.6390847177680596,0.6062365192917449,1.2210152944205466,1.1352619945578768,1.1301138248815137,1.1511816095341512,1.1045057840276178,1.3816334576888938,1.207410373435638,1.0590241868291201,1.278847714534109,1.313960847176397,0.6482313966106831,1.2349759033966037,1.0508078982740763,1.2657361408637533,0.21243322188264074,0.9418166519311401,0.31374038666007387,0.42686928312266065,-0.09931524215051508,-0.10033691936361806,-0.08549031346864143,0.08283028504652216,-0.09028935367297442,-0.3415993122633516,-0.3186811239458644,-0.12036254544113413,-0.13556731505596664,-0.3787913964175646
MZ1001,0.17173643034354488,-0.4263177724544955,-1.2838293429392196,-0.3644698085633039,2.0379918639164507,0.01393137669955065,-0.17922487408099286,-0.11793577432708453,-0.14639842437728365,0.9707714502086334,1.37466208588639,1.3635006749915441,1.3401793488119482,1.3971066865788702,1.206252299775559,1.5795728931373736,1.691142365362821,1.3536121811818134,1.8767412712752278,-0.27572462669694736,1.4160592368683655,0.08387270432273751,1.2626276339218554,-0.9642615918468874,-0.7621840622022189,0.5873391650951493,0.2683097060682393,-0.09626367318795186,-0.10506678373472841,0.3803697465289439,-0.1317353330083976,-0.13624490571288086,-0.3415993122633516,0.4079047038524613,0.05501205446966707,-0.06549122156539793,1.02019122923258
MZ0102,0.962186515974561,-0.38472579836464477,0.03835109905986839,-0.36187342046241106,-0.09711036768679797,-0.2578561064400898,-0.15364625793010345,-0.11793577432708453,-0.14627233559272856,0.24506598241288136,1.2146179499267167,1.224726139076466,1.2065576838585181,1.3080577865111014,1.0397139489102714,1.3429437776365398,1.3940000918930329,1.5041090341952097,1.464201864139902,0.45471439287515,1.6121012196724358,0.8316226448695155,1.2624751314188052,1.32068745718372,1.2594289714190803,0.9955702285193219,0.5055354633976944,-0.1021758933907703,-0.10784758552778456,-0.2927405291051652,-0.1317353330083976,-0.14048109849664128,-0.3415993122633516,-0.16780828023929503,-0.2358226158864702,-0.22269514010040203,-0.41551795931794794
MZ0401,1.0599474979443317,-0.4064000097085407,0.12098561107940797,-0.36446349142113865,-0.01275281862007002,-0.24851328446673634,-0.17951470171520065,-0.11793577432708453,-0.14639842437728365,0.12938278510108958,1.2169232909453664,1.1966557086807978,1.2203758869563095,1.2045293642007955,1.3823768973279156,1.3527936064661548,1.3411759724034433,1.4248380496131048,1.6677950083559472,0.14635687100321418,1.575164747790679,0.5082999994545512,1.2736292238571796,-0.9021968736928746,-0.6585816491185142,0.13413937614166996,-0.5698903665957685,-0.10300613063197553,-0.10784758552778456,-0.2944172847681625,-0.1192713829687443,-0.1357550204456555,-0.3415993122633516,-0.3899569743391498,-0.27241928698062384,-0.25746985407097467,-0.4691581380979531
MZ0201,-0.39282165732037283,0.438960625827046,-0.3361353867559732,-0.03492800580644208,-0.15413119218376056,0.17029918032548236,0.10023559423748644,-0.11793577432708453,-0.10227532765161582,0.2601392277682176,1.1934593303573056,1.2154663667712384,1.2974404502537793,1.2301119979211033,1.5469054491765284,1.3430993801169078,1.225750991589168,1.458528860458182,0.9761451383491663,1.244490260490192,1.4273768687808397,1.7320750223266208,1.2737595691235974,-1.1476141618358333,0.6295176638147805,-0.9497700442204395,-1.1223866644901355,-0.08494410781822466,-0.10239788416792368,-0.23523101745334274,-0.1317353330083976,-0.12344034845768681,-0.3415993122633516,-0.1157797023486247,-0.07202368950593344,-0.09409987949966585,-0.3232800970909516
MZ0501,-0.6965632915107404,0.6073537952576723,-0.9430958499662507,1.2154386322961197,1.1387741413696069,2.282446995552955,-0.1537692589255022,-0.11793577432708453,-0.14639842437728365,-0.7191397182273168,1.2635801811122482,1.2853352476324171,1.307921787912522,1.360568926117671,1.2425063301409862,1.399223116933517,1.4787899826942488,1.3921391610907818,1.4813399675503178,0.4562177923521763,1.4561624031916427,0.8738367638402691,1.2687442160708706,-0.6126437575450487,0.30422663707584546,0.17398372721043207,-0.05018505801919247,0.23224560368451652,0.4893692135543324,-0.1842769430649448,0.0023948685887150876,0.28477438369787683,2.638633343237254,1.981995082050236,0.9956177417116795,1.096885444488639,1.227189865067757
MZ0901,1.574355218653944,-0.04699201972630903,-0.06033622347218547,-0.0255948447189886,-0.18067400760601401,-0.27196812892204036,-0.01156273334165081,-0.11793577432708453,-0.14630308907221815,0.2693334144865763,1.1859278666505702,1.1558018430347556,1.198204283723631,1.0365685179793962,1.4929636202614252,1.1774247097281236,1.050400221086569,1.3977027986081036,1.2954886586064278,0.7751846013223729,1.3800430257310248,1.1844978589089175,1.259585685970397,-0.6031786018585449,0.013162382558549329,-0.8353274473948382,-0.666513148222413,-0.07598892472695844,-0.10784758552778456,0.023640931091887567,-0.12178039814053679,-0.12774413678644478,-0.3415993122633516,1.2962829168360421,-0.2826145190928715,-0.26407282111332336,-0.42305152089178566
MZ1002,2.146054832879753,0.8075685882191733,-0.26882564329114894,-0.35973091866368423,0.06484430025434922,-0.2834607825741319,-0.16324377180421887,-0.11793577432708453,-0.14639842437728365,0.35542501080546096,1.2749104504027908,1.2879511933960808,1.3419190210946261,1.4046472618507004,1.325100246748528,1.4549490043715336,1.40868654602388,1.4766703763231392,1.4524254878571723,0.4960413916931756,1.5785647085095749,0.8745237241804016,1.2660325430213035,0.6993533073260738,0.5920022561175682,0.42410202902160365,0.16993815337214058,-0.10349477133759122,-0.10579733655278206,-0.3190454603177021,-0.12360036629586657,-0.13458288736549925,-0.3415993122633516,-0.4254006228675083,-0.3024453153530163,-0.2718635163521153,-0.1934416375019385
MZ0902,0.2870102150496204,0.14403512133161972,-0.2007084298152092,1.1169293715460642,-0.30525243499658505,-0.2512507711287094,-0.10983763798052078,-0.11793577432708453,-0.14639842437728365,0.24260456551990892,1.2252144779271603,1.208370037866381,1.2378712013610997,1.1407276400404764,1.4209796389155251,1.2718274849470785,1.208337876578063,1.4485399878979583,1.2202938729688935,0.8522711999922122,1.4749091962281995,1.295881271494503,1.2530928526033083,0.16772984877179423,0.28027957012709676,-0.3586494116036124,-0.8559080072069187,-0.08964374120231998,-0.10152755690760301,-0.13462341355527047,-0.1317353330083976,-0.08512082253234435,0.4053907170292201,-0.4078913316258104,-0.24168606524998099,-0.23817797328587229,-0.15165361875441255
MZ1003,1.1919508074444365,-0.23048041707822237,0.04309256015932244,-0.36325836649710397,0.7777993410397543,-0.2755015160698153,0.13299889212690388,-0.11793577432708453,-0.14639842437728365,-0.04399197577190894,1.266472534970328,1.281115123692478,1.342626661311465,1.4112483959635072,1.3792520301336382,1.5279667950228095,1.4770307877463178,1.5020565796376926,1.46362253942271,0.5138972848160963,1.6429817305422518,0.8961560100748519,1.2581186241389248,2.2533847593520075,0.1160121907739818,0.21734686632912564,-0.013631402330210741,-0.1044134696890063,-0.10784758552778456,-0.2776590040953064,-0.1317353330083976,-0.1418208494753904,-0.3415993122633516,-0.05846153059496678,-0.2868865356250818,-0.2679071037506834,-0.05019083742608908
